Integer, Steps, Result
8969,15,133697796331
8970,13,8836886388
8971,18,89540004598
8972,6,229922
8973,3,59895
8974,5,583385
8976,4,276672
8977,15,5233333325
8978,4,661166
8980,16,133697796331
8981,7,2322232
8982,4,79497
8983,6,293392
8984,7,2786872
8985,7,12455421
8986,5,595595
8987,4,445544
8988,4,687786
8991,15,8939779398
8992,7,712217
8993,9,2322232
8994,5,579975
8995,7,16699661
8996,4,229922
8997,20,16668488486661
8998,0,8998
8999,6,8836388
9000,1,9009
9001,2,11011
9002,1,11011
9003,2,33033
9004,2,44044
9005,2,55055
9006,2,66066
9007,2,77077
9008,2,88088
9009,0,9009
9010,1,9119
9011,2,12221
9012,2,23232
9013,2,34243
9014,2,45254
9015,2,56265
9016,2,67276
9017,2,78287
9018,2,89298
9019,4,1136311
9020,1,9229
9021,2,13431
9022,2,24442
9023,2,35453
9024,2,46464
9025,2,57475
9026,2,68486
9027,2,79497
9028,4,881188
9029,7,9912199
9030,1,9339
9031,2,14641
9032,2,25652
9033,2,36663
9034,2,47674
9035,2,58685
9036,2,69696
9037,4,665566
9038,20,8813200023188
9039,11,1896666981
9040,1,9449
9041,2,15851
9042,2,26862
9043,2,37873
9044,2,48884
9045,2,59895
9046,4,449944
9047,13,927787729
9048,12,8836886388
9049,4,1466641
9050,1,9559
9051,4,56265
9052,6,1136311
9053,5,497794
9054,3,99099
9055,4,233332
9056,4,475574
9058,8,88555588
9059,10,52788725
9060,1,9669
9061,6,233332
9062,12,52788725
9063,3,79497
9064,3,91619
9065,4,259952
9066,5,993399
9067,11,1771331771
9068,15,133697796331
9069,8,16688661
9070,1,9779
9071,6,229922
9072,3,59895
9073,5,583385
9075,4,276672
9076,15,5233333325
9077,4,661166
9079,4,1796971
9080,1,9889
9081,4,79497
9082,6,293392
9083,7,2786872
9084,7,12455421
9085,5,595595
9086,4,445544
9087,4,687786
9089,8,22399322
9090,1,9999
9091,2,11011
9092,2,22022
9093,2,33033
9094,2,44044
9095,2,55055
9096,2,66066
9097,2,77077
9098,2,88088
9099,2,99099
9100,1,9119
9101,2,12221
9102,2,23232
9103,2,34243
9104,2,45254
9105,2,56265
9106,2,67276
9107,2,78287
9108,2,89298
9109,4,1136311
9110,1,9229
9111,2,13431
9112,2,24442
9113,2,35453
9114,2,46464
9115,2,57475
9116,2,68486
9117,2,79497
9118,4,881188
9119,0,9119
9120,1,9339
9121,2,14641
9122,2,25652
9123,2,36663
9124,2,47674
9125,2,58685
9126,2,69696
9127,4,665566
9128,20,8813200023188
9129,11,1896666981
9130,1,9449
9131,2,15851
9132,2,26862
9133,2,37873
9134,2,48884
9135,2,59895
9136,4,449944
9137,13,927787729
9138,12,8836886388
9139,4,1466641
9140,1,9559
9141,4,56265
9142,6,1136311
9143,5,497794
9144,3,99099
9145,4,233332
9146,4,475574
9148,8,88555588
9149,10,52788725
9150,1,9669
9151,6,233332
9152,12,52788725
9153,3,79497
9154,3,91619
9155,4,259952
9156,5,993399
9157,11,1771331771
9158,15,133697796331
9159,8,16688661
9160,1,9779
9161,6,229922
9162,3,59895
9163,5,583385
9165,4,276672
9166,15,5233333325
9167,4,661166
9169,4,1796971
9170,1,9889
9171,4,79497
9172,6,293392
9173,7,2786872
9174,7,12455421
9175,5,595595
9176,4,445544
9177,4,687786
9179,8,22399322
9180,1,9999
9181,2,11011
9182,2,22022
9183,2,33033
9184,2,44044
9185,2,55055
9186,2,66066
9187,2,77077
9188,2,88088
9189,2,99099
9190,3,112211
9191,2,12221
9192,2,23232
9193,2,34243
9194,2,45254
9195,2,56265
9196,2,67276
9197,2,78287
9198,2,89298
9199,4,1136311
9200,1,9229
9201,2,13431
9202,2,24442
9203,2,35453
9204,2,46464
9205,2,57475
9206,2,68486
9207,2,79497
9208,4,881188
9209,7,9912199
9210,1,9339
9211,2,14641
9212,2,25652
9213,2,36663
9214,2,47674
9215,2,58685
9216,2,69696
9217,4,665566
9218,20,8813200023188
9219,11,1896666981
9220,1,9449
9221,2,15851
9222,2,26862
9223,2,37873
9224,2,48884
9225,2,59895
9226,4,449944
9227,13,927787729
9228,12,8836886388
9229,0,9229
9230,1,9559
9231,4,56265
9232,6,1136311
9233,5,497794
9234,3,99099
9235,4,233332
9236,4,475574
9238,8,88555588
9239,10,52788725
9240,1,9669
9241,6,233332
9242,12,52788725
9243,3,79497
9244,3,91619
9245,4,259952
9246,5,993399
9247,11,1771331771
9248,15,133697796331
9249,8,16688661
9250,1,9779
9251,6,229922
9252,3,59895
9253,5,583385
9255,4,276672
9256,15,5233333325
9257,4,661166
9259,4,1796971
9260,1,9889
9261,4,79497
9262,6,293392
9263,7,2786872
9264,7,12455421
9265,5,595595
9266,4,445544
9267,4,687786
9269,8,22399322
9270,1,9999
9271,2,11011
9272,2,22022
9273,2,33033
9274,2,44044
9275,2,55055
9276,2,66066
9277,2,77077
9278,2,88088
9279,2,99099
9280,3,112211
9281,2,12221
9282,2,23232
9283,2,34243
9284,2,45254
9285,2,56265
9286,2,67276
9287,2,78287
9288,2,89298
9289,4,1136311
9290,3,125521
9291,2,13431
9292,1,12221
9293,2,35453
9294,2,46464
9295,2,57475
9296,2,68486
9297,2,79497
9298,4,881188
9299,7,9912199
9300,1,9339
9301,2,14641
9302,2,25652
9303,2,36663
9304,2,47674
9305,2,58685
9306,2,69696
9307,4,665566
9308,20,8813200023188
9309,11,1896666981
9310,1,9449
9311,2,15851
9312,2,26862
9313,2,37873
9314,2,48884
9315,2,59895
9316,4,449944
9317,13,927787729
9318,12,8836886388
9319,4,1466641
9320,1,9559
9321,4,56265
9322,6,1136311
9323,5,497794
9324,3,99099
9325,4,233332
9326,4,475574
9328,8,88555588
9329,10,52788725
9330,1,9669
9331,6,233332
9332,12,52788725
9333,3,79497
9334,3,91619
9335,4,259952
9336,5,993399
9337,11,1771331771
9338,15,133697796331
9339,0,9339
9340,1,9779
9341,6,229922
9342,3,59895
9343,5,583385
9345,4,276672
9346,15,5233333325
9347,4,661166
9349,4,1796971
9350,1,9889
9351,4,79497
9352,6,293392
9353,7,2786872
9354,7,12455421
9355,5,595595
9356,4,445544
9357,4,687786
9359,8,22399322
9360,1,9999
9361,2,11011
9362,2,22022
9363,2,33033
9364,2,44044
9365,2,55055
9366,2,66066
9367,2,77077
9368,2,88088
9369,2,99099
9370,3,112211
9371,2,12221
9372,2,23232
9373,2,34243
9374,2,45254
9375,2,56265
9376,2,67276
9377,2,78287
9378,2,89298
9379,4,1136311
9380,3,125521
9381,2,13431
9382,1,12221
9383,2,35453
9384,2,46464
9385,2,57475
9386,2,68486
9387,2,79497
9388,4,881188
9389,7,9912199
9390,3,138831
9391,2,14641
9392,2,25652
9393,2,36663
9394,2,47674
9395,2,58685
9396,2,69696
9397,4,665566
9398,20,8813200023188
9399,11,1896666981
9400,1,9449
9401,2,15851
9402,2,26862
9403,2,37873
9404,2,48884
9405,2,59895
9406,4,449944
9407,13,927787729
9408,12,8836886388
9409,4,1466641
9410,1,9559
9411,4,56265
9412,6,1136311
9413,5,497794
9414,3,99099
9415,4,233332
9416,4,475574
9418,8,88555588
9419,10,52788725
9420,1,9669
9421,6,233332
9422,12,52788725
9423,3,79497
9424,3,91619
9425,4,259952
9426,5,993399
9427,11,1771331771
9428,15,133697796331
9429,8,16688661
9430,1,9779
9431,6,229922
9432,3,59895
9433,5,583385
9435,4,276672
9436,15,5233333325
9437,4,661166
9439,4,1796971
9440,1,9889
9441,4,79497
9442,6,293392
9443,7,2786872
9444,7,12455421
9445,5,595595
9446,4,445544
9447,4,687786
9449,0,9449
9450,1,9999
9451,2,11011
9452,2,22022
9453,2,33033
9454,2,44044
9455,2,55055
9456,2,66066
9457,2,77077
9458,2,88088
9459,2,99099
9460,3,112211
9461,2,12221
9462,2,23232
9463,2,34243
9464,2,45254
9465,2,56265
9466,2,67276
9467,2,78287
9468,2,89298
9469,4,1136311
9470,3,125521
9471,2,13431
9472,1,12221
9473,2,35453
9474,2,46464
9475,2,57475
9476,2,68486
9477,2,79497
9478,4,881188
9479,7,9912199
9480,3,138831
9481,2,14641
9482,2,25652
9483,2,36663
9484,2,47674
9485,2,58685
9486,2,69696
9487,4,665566
9488,20,8813200023188
9489,11,1896666981
9490,4,293392
9491,2,15851
9492,2,26862
9493,2,37873
9494,2,48884
9495,2,59895
9496,4,449944
9497,13,927787729
9498,12,8836886388
9499,4,1466641
9500,1,9559
9501,4,56265
9502,6,1136311
9503,5,497794
9504,3,99099
9505,4,233332
9506,4,475574
9508,8,88555588
9509,10,52788725
9510,1,9669
9511,6,233332
9512,12,52788725
9513,3,79497
9514,3,91619
9515,4,259952
9516,5,993399
9517,11,1771331771
9518,15,133697796331
9519,8,16688661
9520,1,9779
9521,6,229922
9522,3,59895
9523,5,583385
9525,4,276672
9526,15,5233333325
9527,4,661166
9529,4,1796971
9530,1,9889
9531,4,79497
9532,6,293392
9533,7,2786872
9534,7,12455421
9535,5,595595
9536,4,445544
9537,4,687786
9539,8,22399322
9540,1,9999
9541,2,11011
9542,2,22022
9543,2,33033
9544,2,44044
9545,2,55055
9546,2,66066
9547,2,77077
9548,2,88088
9549,2,99099
9550,3,112211
9551,2,12221
9552,2,23232
9553,2,34243
9554,2,45254
9555,2,56265
9556,2,67276
9557,2,78287
9558,2,89298
9559,0,9559
9560,3,125521
9561,2,13431
9562,1,12221
9563,2,35453
9564,2,46464
9565,2,57475
9566,2,68486
9567,2,79497
9568,4,881188
9569,7,9912199
9570,3,138831
9571,2,14641
9572,2,25652
9573,2,36663
9574,2,47674
9575,2,58685
9576,2,69696
9577,4,665566
9578,20,8813200023188
9579,11,1896666981
9580,4,293392
9581,2,15851
9582,2,26862
9583,2,37873
9584,2,48884
9585,2,59895
9586,4,449944
9587,13,927787729
9588,12,8836886388
9589,4,1466641
9590,3,155551
9591,4,56265
9592,6,1136311
9593,5,497794
9594,3,99099
9595,4,233332
9596,4,475574
9598,8,88555588
9599,10,52788725
9600,1,9669
9601,6,233332
9602,12,52788725
9603,3,79497
9604,3,91619
9605,4,259952
9606,5,993399
9607,11,1771331771
9608,15,133697796331
9609,8,16688661
9610,1,9779
9611,6,229922
9612,3,59895
9613,5,583385
9615,4,276672
9616,15,5233333325
9617,4,661166
9619,4,1796971
9620,1,9889
9621,4,79497
9622,6,293392
9623,7,2786872
9624,7,12455421
9625,5,595595
9626,4,445544
9627,4,687786
9629,8,22399322
9630,1,9999
9631,2,11011
9632,2,22022
9633,2,33033
9634,2,44044
9635,2,55055
9636,2,66066
9637,2,77077
9638,2,88088
9639,2,99099
9640,3,112211
9641,2,12221
9642,2,23232
9643,2,34243
9644,2,45254
9645,2,56265
9646,2,67276
9647,2,78287
9648,2,89298
9649,4,1136311
9650,3,125521
9651,2,13431
9652,1,12221
9653,2,35453
9654,2,46464
9655,2,57475
9656,2,68486
9657,2,79497
9658,4,881188
9659,7,9912199
9660,3,138831
9661,2,14641
9662,2,25652
9663,2,36663
9664,2,47674
9665,2,58685
9666,2,69696
9667,4,665566
9668,20,8813200023188
9669,0,9669
9670,4,293392
9671,2,15851
9672,2,26862
9673,2,37873
9674,2,48884
9675,2,59895
9676,4,449944
9677,13,927787729
9678,12,8836886388
9679,4,1466641
9680,3,155551
9681,4,56265
9682,6,1136311
9683,5,497794
9684,3,99099
9685,4,233332
9686,4,475574
9688,8,88555588
9689,10,52788725
9690,3,168861
9691,6,233332
9692,12,52788725
9693,3,79497
9694,3,91619
9695,4,259952
9696,5,993399
9697,11,1771331771
9698,15,133697796331
9699,8,16688661
9700,1,9779
9701,6,229922
9702,3,59895
9703,5,583385
9705,4,276672
9706,15,5233333325
9707,4,661166
9709,4,1796971
9710,1,9889
9711,4,79497
9712,6,293392
9713,7,2786872
9714,7,12455421
9715,5,595595
9716,4,445544
9717,4,687786
9719,8,22399322
9720,1,9999
9721,2,11011
9722,2,22022
9723,2,33033
9724,2,44044
9725,2,55055
9726,2,66066
9727,2,77077
9728,2,88088
9729,2,99099
9730,3,112211
9731,2,12221
9732,2,23232
9733,2,34243
9734,2,45254
9735,2,56265
9736,2,67276
9737,2,78287
9738,2,89298
9739,4,1136311
9740,3,125521
9741,2,13431
9742,1,12221
9743,2,35453
9744,2,46464
9745,2,57475
9746,2,68486
9747,2,79497
9748,4,881188
9749,7,9912199
9750,3,138831
9751,2,14641
9752,2,25652
9753,2,36663
9754,2,47674
9755,2,58685
9756,2,69696
9757,4,665566
9758,20,8813200023188
9759,11,1896666981
9760,4,293392
9761,2,15851
9762,2,26862
9763,2,37873
9764,2,48884
9765,2,59895
9766,4,449944
9767,13,927787729
9768,12,8836886388
9769,4,1466641
9770,3,155551
9771,4,56265
9772,6,1136311
9773,5,497794
9774,3,99099
9775,4,233332
9776,4,475574
9778,8,88555588
9779,0,9779
9780,3,168861
9781,6,233332
9782,12,52788725
9783,3,79497
9784,3,91619
9785,4,259952
9786,5,993399
9787,11,1771331771
9788,15,133697796331
9789,8,16688661
9790,18,89540004598
9791,6,229922
9792,3,59895
9793,5,583385
9795,4,276672
9796,15,5233333325
9797,4,661166
9799,4,1796971
9800,1,9889
9801,4,79497
9802,6,293392
9803,7,2786872
9804,7,12455421
9805,5,595595
9806,4,445544
9807,4,687786
9809,8,22399322
9810,1,9999
9811,2,11011
9812,2,22022
9813,2,33033
9814,2,44044
9815,2,55055
9816,2,66066
9817,2,77077
9818,2,88088
9819,2,99099
9820,3,112211
9821,2,12221
9822,2,23232
9823,2,34243
9824,2,45254
9825,2,56265
9826,2,67276
9827,2,78287
9828,2,89298
9829,4,1136311
9830,3,125521
9831,2,13431
9832,1,12221
9833,2,35453
9834,2,46464
9835,2,57475
9836,2,68486
9837,2,79497
9838,4,881188
9839,7,9912199
9840,3,138831
9841,2,14641
9842,2,25652
9843,2,36663
9844,2,47674
9845,2,58685
9846,2,69696
9847,4,665566
9848,20,8813200023188
9849,11,1896666981
9850,4,293392
9851,2,15851
9852,2,26862
9853,2,37873
9854,2,48884
9855,2,59895
9856,4,449944
9857,13,927787729
9858,12,8836886388
9859,4,1466641
9860,3,155551
9861,4,56265
9862,6,1136311
9863,5,497794
9864,3,99099
9865,4,233332
9866,4,475574
9868,8,88555588
9869,10,52788725
9870,3,168861
9871,6,233332
9872,12,52788725
9873,3,79497
9874,3,91619
9875,4,259952
9876,5,993399
9877,11,1771331771
9878,15,133697796331
9879,8,16688661
9880,18,89540004598
9881,6,229922
9882,3,59895
9883,5,583385
9885,4,276672
9886,15,5233333325
9887,4,661166
9889,0,9889
9890,7,2322232
9891,4,79497
9892,6,293392
9893,7,2786872
9894,7,12455421
9895,5,595595
9896,4,445544
9897,4,687786
9899,8,22399322
9900,1,9999
9901,2,11011
9902,2,22022
9903,2,33033
9904,2,44044
9905,2,55055
9906,2,66066
9907,2,77077
9908,2,88088
9909,2,99099
9910,3,112211
9911,2,12221
9912,2,23232
9913,2,34243
9914,2,45254
9915,2,56265
9916,2,67276
9917,2,78287
9918,2,89298
9919,4,1136311
9920,3,125521
9921,2,13431
9922,1,12221
9923,2,35453
9924,2,46464
9925,2,57475
9926,2,68486
9927,2,79497
9928,4,881188
9929,7,9912199
9930,3,138831
9931,2,14641
9932,2,25652
9933,2,36663
9934,2,47674
9935,2,58685
9936,2,69696
9937,4,665566
9938,20,8813200023188
9939,11,1896666981
9940,4,293392
9941,2,15851
9942,2,26862
9943,2,37873
9944,2,48884
9945,2,59895
9946,4,449944
9947,13,927787729
9948,12,8836886388
9949,4,1466641
9950,3,155551
9951,4,56265
9952,6,1136311
9953,5,497794
9954,3,99099
9955,4,233332
9956,4,475574
9958,8,88555588
9959,10,52788725
9960,3,168861
9961,6,233332
9962,12,52788725
9963,3,79497
9964,3,91619
9965,4,259952
9966,5,993399
9967,11,1771331771
9968,15,133697796331
9969,8,16688661
9970,18,89540004598
9971,6,229922
9972,3,59895
9973,5,583385
9975,4,276672
9976,15,5233333325
9977,4,661166
9979,4,1796971
9980,7,2322232
9981,4,79497
9982,6,293392
9983,7,2786872
9984,7,12455421
9985,5,595595
9986,4,445544
9987,4,687786
9989,8,22399322
9990,15,8939779398
9991,7,712217
9992,9,2322232
9993,5,579975
9994,7,16699661
9995,4,229922
9996,20,16668488486661
9997,13,8911661198
9998,6,8836388
9999,0,9999
